asv_key,sampleid,count,count_relative
asv_18734,3191A,76,0.00110082706875823
asv_49,3191A,458,0.0066339315459378
asv_1302,3191A,244,0.00353423427338171
asv_545,3191A,1,1.4484566694187343e-5
asv_55,3191A,59,8.545894349570532e-4
asv_191230,3191A,876,0.01268848042410811
asv_72685,3191A,15,2.1726850041281016e-4
asv_654462,3191A,3,4.345370008256203e-5
asv_418800,3191A,3,4.345370008256203e-5
asv_92076,3191A,225,0.00325902750619215
asv_3,3191A,588,0.00851692521618215
asv_3870,3191A,19,2.752067671895595e-4
asv_648,3191A,51,7.387129014035545e-4
asv_285711,3191A,2,2.8969133388374686e-5
asv_721113,3191A,2,2.8969133388374686e-5
asv_294,3191A,32,4.63506134213995e-4
asv_72,3191A,274,0.00396877127420733
asv_1096,3191A,790,0.011442807688408
asv_107277,3191A,1,1.4484566694187343e-5
asv_283504,3191A,1,1.4484566694187343e-5
asv_1818,3191A,4,5.793826677674937e-5
asv_27,3191A,1131,0.01638204493112588
asv_69992,3191A,40,5.793826677674938e-4
asv_241,3191A,1048,0.01517982589550833
asv_30773,3191A,37,5.359289676849317e-4
asv_80857,3191A,17,2.4623763380118483e-4
asv_47,3191A,3091,0.04477179565173308
asv_75970,3191A,85,0.00123118816900592
asv_605,3191A,2,2.8969133388374686e-5
asv_320,3191A,690,0.00999435101898926
asv_730,3191A,5,7.242283347093672e-5
asv_2507,3191A,7,1.013919668593114e-4
asv_35,3191A,5,7.242283347093672e-5
asv_75324,3191A,1,1.4484566694187343e-5
asv_61030,3191A,30,4.345370008256203e-4
asv_719848,3191A,561,0.0081258419154391
asv_719850,3191A,164,0.00237546893784672
asv_4,3191A,14133,0.20471038108894973
asv_100,3191A,4330,0.0627181737858312
asv_28443,3191A,6,8.690740016512406e-5
asv_20,3191A,17,2.4623763380118483e-4
asv_355,3191A,18,2.6072220049537216e-4
asv_1,3191A,17,2.4623763380118483e-4
asv_4459,3191A,29,4.20052434131433e-4
asv_719874,3191A,3,4.345370008256203e-5
asv_310,3191A,8,1.1587653355349876e-4
asv_2383,3191A,459,0.00664841611263199
asv_56,3191A,617,0.00893697765031359
asv_7358,3191A,12,1.7381480033024812e-4
asv_735,3191A,24,3.4762960066049624e-4
asv_719884,3191A,7,1.013919668593114e-4
asv_425085,3191A,6,8.690740016512406e-5
asv_14241,3191A,1,1.4484566694187343e-5
asv_208,3191A,16,2.317530671069975e-4
asv_317,3191A,26,3.765987340488709e-4
asv_334,3191A,22,3.1866046727212156e-4
asv_434,3191A,30,4.345370008256203e-4
asv_3393,3191A,132,0.00191196280363272
asv_30731,3191A,85,0.00123118816900592
asv_59387,3191A,53,7.676820347919292e-4
asv_80,3191A,70,0.00101391966859311
asv_1188,3191A,8,1.1587653355349876e-4
asv_2609,3191A,13,1.8829936702443543e-4
asv_51,3191A,1401,0.02029287793855647
asv_967,3191A,17,2.4623763380118483e-4
asv_700833,3191A,242,0.00350526513999333
asv_96990,3191A,19,2.752067671895595e-4
asv_52192,3191A,19,2.752067671895595e-4
asv_84,3191A,225,0.00325902750619215
asv_409,3191A,4,5.793826677674937e-5
asv_281097,3191A,328,0.00475093787569344
asv_196,3191A,1729,0.02504381581424991
asv_346,3191A,5,7.242283347093672e-5
asv_17,3191A,8,1.1587653355349876e-4
asv_5544,3191A,5,7.242283347093672e-5
asv_63585,3191A,147,0.00212923130404553
asv_116001,3191A,32,4.63506134213995e-4
asv_153992,3191A,37,5.359289676849317e-4
asv_451584,3191A,25,3.621141673546836e-4
asv_98,3191A,158,0.0022885615376816
asv_2753,3191A,39,5.648981010733064e-4
asv_75914,3191A,3,4.345370008256203e-5
asv_1490,3191A,228,0.00330248120627471
asv_1537,3191A,20,2.896913338837469e-4
asv_581,3191A,23,3.331450339663089e-4
asv_918,3191A,7,1.013919668593114e-4
asv_154275,3191A,63,9.125277017338028e-4
asv_76360,3191A,25,3.621141673546836e-4
asv_18102,3191A,1,1.4484566694187343e-5
asv_16503,3191A,3,4.345370008256203e-5
asv_2780,3191A,20,2.896913338837469e-4
asv_43,3191A,24,3.4762960066049624e-4
asv_720010,3191A,8,1.1587653355349876e-4
asv_112,3191A,825,0.01194976752270455
asv_73086,3191A,22,3.1866046727212156e-4
asv_719695,3191A,96,0.00139051840264198
asv_2765,3191A,7,1.013919668593114e-4
asv_6202,3191A,46,6.662900679326178e-4
asv_71627,3191A,58,8.40104868262866e-4
asv_16466,3191A,12,1.7381480033024812e-4
asv_23365,3191A,2,2.8969133388374686e-5
asv_720047,3191A,1,1.4484566694187343e-5
asv_15,3191A,69,9.994351018989267e-4
asv_23325,3191A,12,1.7381480033024812e-4
asv_6,3191A,8960,0.1297817175799186
asv_205,3191A,365,0.00528686684337838
asv_4376,3191A,3,4.345370008256203e-5
asv_54560,3191A,9,1.3036110024768608e-4
asv_102,3191A,346,0.00501166007618882
asv_1133,3191A,13,1.8829936702443543e-4
asv_29269,3191A,3,4.345370008256203e-5
asv_1574,3191A,1542,0.02233520184243688
asv_731,3191A,4,5.793826677674937e-5
asv_35807,3191A,4,5.793826677674937e-5
asv_190,3191A,101,0.00146294123611292
asv_18805,3191A,32,4.63506134213995e-4
asv_2738,3191A,4,5.793826677674937e-5
asv_88771,3191A,18,2.6072220049537216e-4
asv_226,3191A,2927,0.04239632671388635
asv_78967,3191A,6,8.690740016512406e-5
asv_824,3191A,117,0.00169469430321991
asv_54919,3191A,11,1.5933023363606078e-4
asv_4472,3191A,192,0.00278103680528397
asv_11,3191A,8,1.1587653355349876e-4
asv_24,3191A,8,1.1587653355349876e-4
asv_245,3191A,416,0.00602557974478193
asv_277144,3191A,17,2.4623763380118483e-4
asv_28,3191A,93,0.00134706470255942
asv_13,3191A,1298,0.01880096756905517
asv_6358,3191A,248,0.00359217254015846
asv_10751,3191A,65,9.414968351221774e-4
asv_22613,3191A,371,0.0053737742435435
asv_18403,3191A,102,0.0014774258028071
asv_36,3191A,46,6.662900679326178e-4
asv_3456,3191A,55,7.966511681803039e-4
asv_2768,3191A,5,7.242283347093672e-5
asv_249,3191A,296,0.00428743174147945
asv_10866,3191A,93,0.00134706470255942
asv_577541,3191A,3,4.345370008256203e-5
asv_74426,3191A,1,1.4484566694187343e-5
asv_148,3191A,36,5.214444009907443e-4
asv_865,3191A,14,2.027839337186228e-4
asv_159,3191A,66,9.559814018163646e-4
asv_34,3191A,1365,0.01977143353756572
asv_374,3191A,83,0.00120221903561754
asv_66075,3191A,3,4.345370008256203e-5
asv_662527,3191A,12,1.7381480033024812e-4
asv_235728,3191A,3,4.345370008256203e-5
asv_3794,3191A,108,0.00156433320297223
asv_10373,3191A,73,0.00105737336867567
asv_217100,3191A,37,5.359289676849317e-4
asv_720306,3191A,20,2.896913338837469e-4
asv_75217,3191A,36,5.214444009907443e-4
asv_29748,3191A,26,3.765987340488709e-4
asv_25,3191A,14,2.027839337186228e-4
asv_17553,3191A,34,4.924752676023697e-4
asv_574,3191A,103,0.00149191036950129
asv_173,3191A,398,0.00576485754428656
asv_171,3191A,845,0.0122394588565883
asv_12738,3191A,3,4.345370008256203e-5
asv_21303,3191A,5,7.242283347093672e-5
asv_8073,3191A,6,8.690740016512406e-5
asv_75780,3191A,32,4.63506134213995e-4
asv_188230,3191A,6,8.690740016512406e-5
asv_677,3191A,90,0.00130361100247686
asv_155,3191A,12,1.7381480033024812e-4
asv_4454,3191A,1,1.4484566694187343e-5
asv_21,3191A,433,0.00627181737858311
asv_22746,3191A,74,0.00107185793536986
asv_419,3191A,2333,0.03379249409753907
asv_341,3191A,254,0.00367907994032358
asv_8178,3191A,19,2.752067671895595e-4
asv_218,3191A,31,4.490215675198077e-4
asv_14265,3191A,25,3.621141673546836e-4
asv_3034,3191A,12,1.7381480033024812e-4
asv_228322,3191A,32,4.63506134213995e-4
asv_27435,3191A,25,3.621141673546836e-4
asv_633,3191A,24,3.4762960066049624e-4
asv_720552,3191A,28,4.055678674372456e-4
asv_2,3191A,247,0.00357768797346427
asv_1702,3191A,52,7.531974680977418e-4
asv_3951,3191A,162,0.00234649980445834
asv_324,3191A,12,1.7381480033024812e-4
asv_95212,3191A,26,3.765987340488709e-4
asv_839,3191A,1,1.4484566694187343e-5
asv_1,3191B,11,1.7726781944466826e-4
asv_265,3191B,5,8.057628156575831e-5
asv_230,3191B,4,6.446102525260664e-5
asv_16,3191B,78,0.00125698999242582
asv_3406,3191B,52,8.379933282838864e-4
asv_35,3191B,6,9.669153787890996e-5
asv_218,3191B,3,4.834576893945498e-5
asv_31,3191B,35,5.640339709603082e-4
asv_294,3191B,1234,0.01988622629042915
asv_4706,3191B,2,3.223051262630332e-5
asv_210,3191B,34,5.479187146471564e-4
asv_69,3191B,3,4.834576893945498e-5
asv_633,3191B,1541,0.02483360997856671
asv_66892,3191B,13,2.094983320709716e-4
asv_1302,3191B,5,8.057628156575831e-5
asv_355,3191B,29,4.6734243308139815e-4
asv_2813,3191B,11,1.7726781944466826e-4
asv_334,3191B,24,3.8676615151563985e-4
asv_2613,3191B,12,1.9338307575781993e-4
asv_204,3191B,28,4.512271767682465e-4
asv_39,3191B,14,2.2561358838412324e-4
asv_2765,3191B,28,4.512271767682465e-4
asv_54,3191B,45,7.251865340918248e-4
asv_722639,3191B,9,1.4503730681836497e-4
asv_574,3191B,957,0.01542230029168613
asv_1255,3191B,7,1.1280679419206162e-4
asv_17185,3191B,6,9.669153787890996e-5
asv_3,3191B,44,7.09071277778673e-4
asv_528,3191B,9,1.4503730681836497e-4
asv_2328,3191B,312,0.00502795996970331
asv_10373,3191B,272,0.00438334971717725
asv_84781,3191B,5,8.057628156575831e-5
asv_492,3191B,179,0.00288463088005414
asv_51,3191B,1186,0.01911269398739787
asv_6183,3191B,339,0.00546307189015841
asv_722900,3191B,4,6.446102525260664e-5
asv_735,3191B,25,4.028814078287915e-4
asv_205,3191B,840,0.01353681530304739
asv_722975,3191B,3,4.834576893945498e-5
asv_101,3191B,43,6.929560214655214e-4
asv_317,3191B,38,6.123797398997631e-4
asv_282,3191B,39,6.284949962129147e-4
asv_156434,3191B,2,3.223051262630332e-5
asv_2609,3191B,203,0.00327139703156978
asv_51712,3191B,1,1.611525631315166e-5
asv_723155,3191B,1,1.611525631315166e-5
asv_723156,3191B,1,1.611525631315166e-5
asv_723157,3191B,1,1.611525631315166e-5
asv_43,3191B,143,0.00230448165278068
asv_27,3191B,800,0.01289220505052132
asv_824,3191B,50,8.05762815657583e-4
asv_100,3191B,3263,0.05258408134981387
asv_2317,3191B,20,3.2230512626303323e-4
asv_7100,3191B,101,0.00162764088762831
asv_1574,3191B,412,0.00663948560101848
asv_174,3191B,83,0.00133756627399158
asv_226,3191B,7926,0.12772952153804007
asv_18734,3191B,35,5.640339709603082e-4
asv_20774,3191B,11,1.7726781944466826e-4
asv_3794,3191B,102,0.00164375614394146
asv_967,3191B,37,5.962644835866114e-4
asv_97,3191B,3,4.834576893945498e-5
asv_16154,3191B,47,7.574170467181281e-4
asv_59075,3191B,12,1.9338307575781993e-4
asv_98,3191B,809,0.01303724235733969
asv_3951,3191B,95,0.0015309493497494
asv_3436,3191B,3,4.834576893945498e-5
asv_281097,3191B,281,0.00452838702399561
asv_3034,3191B,332,0.00535026509596635
asv_412,3191B,196,0.00315859023737772
asv_35579,3191B,7,1.1280679419206162e-4
asv_310,3191B,31,4.995729457077015e-4
asv_7,3191B,14823,0.23887644432984703
asv_22,3191B,325,0.00523745830177429
asv_73086,3191B,24,3.8676615151563985e-4
asv_47,3191B,2704,0.04357565307076209
asv_72731,3191B,1,1.611525631315166e-5
asv_16359,3191B,39,6.284949962129147e-4
asv_2507,3191B,8,1.2892205050521328e-4
asv_1151,3191B,1,1.611525631315166e-5
asv_434,3191B,87,0.0014020272992441899
asv_28,3191B,3,4.834576893945498e-5
asv_399,3191B,37,5.962644835866114e-4
asv_525560,3191B,4,6.446102525260664e-5
asv_345,3191B,10,1.6115256313151662e-4
asv_2544,3191B,91,0.0014664883244968
asv_123,3191B,248,0.00399658356566161
asv_24,3191B,178,0.00286851562374099
asv_865,3191B,24,3.8676615151563985e-4
asv_4,3191B,148,0.00238505793434644
asv_241,3191B,4097,0.06602420511498236
asv_5011,3191B,105,0.00169210191288092
asv_587,3191B,10,1.6115256313151662e-4
asv_39192,3191B,2,3.223051262630332e-5
asv_62868,3191B,3,4.834576893945498e-5
asv_159,3191B,11,1.7726781944466826e-4
asv_179441,3191B,15,2.417288446972749e-4
asv_56,3191B,441,0.00710682803409988
asv_419,3191B,13,2.094983320709716e-4
asv_3999,3191B,84,0.00135368153030473
asv_196,3191B,1464,0.02359273524245403
asv_8383,3191B,35,5.640339709603082e-4
asv_18403,3191B,216,0.00348089536364075
asv_154275,3191B,111,0.00178879345075983
asv_10866,3191B,199,0.00320693600631718
asv_20415,3191B,3,4.834576893945498e-5
asv_809,3191B,71,0.00114418319823376
asv_73180,3191B,14,2.2561358838412324e-4
asv_153992,3191B,84,0.00135368153030473
asv_22169,3191B,9,1.4503730681836497e-4
asv_23,3191B,5,8.057628156575831e-5
asv_341,3191B,209,0.00336808856944869
asv_20,3191B,74,0.00119252896717322
asv_614,3191B,2,3.223051262630332e-5
asv_171,3191B,3345,0.0539055323674923
asv_49,3191B,242,0.0038998920277827
asv_180,3191B,12,1.9338307575781993e-4
asv_155,3191B,282,0.00454450228030876
asv_245,3191B,72,0.00116029845454691
asv_25,3191B,5,8.057628156575831e-5
asv_75729,3191B,4,6.446102525260664e-5
asv_76876,3191B,94,0.00151483409343625
asv_13,3191B,72,0.00116029845454691
asv_22323,3191B,41,6.607255088392181e-4
asv_21,3191B,166,0.00267513254798317
asv_637153,3191B,31,4.995729457077015e-4
asv_600233,3191B,14,2.2561358838412324e-4
asv_115597,3191B,12,1.9338307575781993e-4
asv_340963,3191B,9,1.4503730681836497e-4
asv_812,3191B,32,5.156882020208531e-4
asv_22343,3191B,8,1.2892205050521328e-4
asv_120,3191B,21,3.384203825761849e-4
asv_14627,3191B,10,1.6115256313151662e-4
asv_183014,3191B,4,6.446102525260664e-5
asv_11,3191B,24,3.8676615151563985e-4
asv_4464,3191B,7,1.1280679419206162e-4
asv_44051,3191B,2,3.223051262630332e-5
asv_446,3191B,19,3.0618986994988156e-4
asv_1381,3191B,34,5.479187146471564e-4
asv_96905,3191B,9,1.4503730681836497e-4
asv_385,3191B,77,0.00124087473611267
asv_95664,3191B,4,6.446102525260664e-5
asv_46194,3191B,1,1.611525631315166e-5
asv_112,3191B,133,0.00214332908964917
asv_2336,3191B,963,0.01551899182956505
asv_75757,3191B,14,2.2561358838412324e-4
asv_43256,3191B,7,1.1280679419206162e-4
asv_698,3191B,8,1.2892205050521328e-4
asv_127633,3191B,28,4.512271767682465e-4
asv_722017,3191B,12,1.9338307575781993e-4
asv_1206,3191B,3,4.834576893945498e-5
asv_653,3191B,17,2.739593573235782e-4
asv_794,3191B,13,2.094983320709716e-4
asv_1490,3191B,980,0.01579295118688863
asv_47610,3191B,11,1.7726781944466826e-4
asv_722065,3191B,10,1.6115256313151662e-4
asv_2,3191B,4001,0.0644771405089198
asv_313,3191B,78,0.00125698999242582
asv_64325,3191B,2,3.223051262630332e-5
asv_722083,3191B,12,1.9338307575781993e-4
asv_912,3191B,8,1.2892205050521328e-4
asv_337,3191B,5,8.057628156575831e-5
asv_579644,3191B,9,1.4503730681836497e-4
asv_677,3191B,310,0.00499572945707701
asv_719848,3191B,1629,0.02625175253412405
asv_12738,3191B,1,1.611525631315166e-5
asv_320,3191B,572,0.00921792661112275
asv_1,3191C,33,5.716760502381984e-4
asv_7069,3191C,148,0.00256388046773495
asv_265,3191C,13,2.2520571676050237e-4
asv_56076,3191C,6,1.039411000433088e-4
asv_54919,3191C,4,6.929406669553919e-5
asv_16,3191C,1374,0.02380251190991771
asv_3406,3191C,474,0.00821134690342139
asv_243586,3191C,3,5.1970550021654394e-5
asv_5515,3191C,3,5.1970550021654394e-5
asv_1909,3191C,13,2.2520571676050237e-4
asv_35,3191C,87,0.00150714595062797
asv_218,3191C,4,6.929406669553919e-5
asv_71729,3191C,3,5.1970550021654394e-5
asv_294,3191C,737,0.01276743178865309
asv_72703,3191C,3,5.1970550021654394e-5
asv_210,3191C,122,0.00211346903421394
asv_959,3191C,2,3.4647033347769596e-5
asv_69,3191C,12,2.078822000866176e-4
asv_633,3191C,1580,0.02737115634473798
asv_1302,3191C,43,7.449112169770464e-4
asv_355,3191C,57,9.874404504114334e-4
asv_722559,3191C,11,1.905586834127328e-4
asv_334,3191C,23,3.984408834993503e-4
asv_2613,3191C,8,1.3858813339107838e-4
asv_39,3191C,152,0.00263317453443048
asv_2765,3191C,22,3.811173668254656e-4
asv_54,3191C,46,7.968817669987007e-4
asv_54560,3191C,7,1.212646167171936e-4
asv_574,3191C,930,0.01611087050671286
asv_722685,3191C,8,1.3858813339107838e-4
asv_2748,3191C,8,1.3858813339107838e-4
asv_1255,3191C,4,6.929406669553919e-5
asv_3,3191C,54,9.354699003897792e-4
asv_2328,3191C,130,0.00225205716760502
asv_10373,3191C,504,0.00873105240363793
asv_492,3191C,1392,0.02411433521004764
asv_51,3191C,780,0.01351234300563014
asv_6183,3191C,188,0.00325682113469034
asv_3074,3191C,4,6.929406669553919e-5
asv_735,3191C,118,0.0020441749675184
asv_205,3191C,283,0.00490255521870939
asv_722976,3191C,3,5.1970550021654394e-5
asv_101,3191C,43,7.449112169770464e-4
asv_317,3191C,164,0.0028410567345171
asv_282,3191C,25,4.330879168471199e-4
asv_723056,3191C,2,3.4647033347769596e-5
asv_2609,3191C,113,0.00195755738414898
asv_723158,3191C,1,1.7323516673884798e-5
asv_723159,3191C,1,1.7323516673884798e-5
asv_43,3191C,105,0.0018189692507579
asv_27,3191C,636,0.01101775660459073
asv_50721,3191C,41,7.102641836292768e-4
asv_824,3191C,20,3.4647033347769596e-4
asv_100,3191C,3419,0.05922910350801212
asv_2317,3191C,9,1.5591165006496318e-4
asv_7100,3191C,152,0.00263317453443048
asv_1574,3191C,362,0.00627111303594629
asv_174,3191C,74,0.00128194023386747
asv_226,3191C,4806,0.08325682113469034
asv_18734,3191C,41,7.102641836292768e-4
asv_3794,3191C,62,0.00107405803378085
asv_967,3191C,75,0.00129926375054136
asv_16154,3191C,29,5.023819835426592e-4
asv_59075,3191C,27,4.6773495019488955e-4
asv_98,3191C,1063,0.01841489822433954
asv_3951,3191C,78,0.00135123430056301
asv_3436,3191C,24,4.157644001732351e-4
asv_281097,3191C,241,0.00417496751840623
asv_3034,3191C,261,0.00452143785188393
asv_412,3191C,226,0.00391511476829796
asv_35579,3191C,4,6.929406669553919e-5
asv_310,3191C,105,0.0018189692507579
asv_7,3191C,3568,0.06181030749242096
asv_22,3191C,162,0.00280640970116933
asv_73086,3191C,19,3.2914681680381116e-4
asv_47,3191C,2695,0.04668687743611953
asv_16359,3191C,36,6.236466002598527e-4
asv_33,3191C,6,1.039411000433088e-4
asv_177,3191C,23,3.984408834993503e-4
asv_1151,3191C,7,1.212646167171936e-4
asv_5231,3191C,104,0.00180164573408401
asv_434,3191C,248,0.00429623213512343
asv_2025,3191C,16,2.7717626678215677e-4
asv_3287,3191C,363,0.00628843655262018
asv_55597,3191C,53,9.181463837158943e-4
asv_2036,3191C,25,4.330879168471199e-4
asv_345,3191C,6,1.039411000433088e-4
asv_75471,3191C,9,1.5591165006496318e-4
asv_123,3191C,333,0.00576873105240363
asv_122,3191C,12,2.078822000866176e-4
asv_520245,3191C,62,0.00107405803378085
asv_205503,3191C,7,1.212646167171936e-4
asv_24,3191C,3997,0.06924209614551755
asv_117,3191C,13,2.2520571676050237e-4
asv_865,3191C,31,5.370290168904288e-4
asv_322,3191C,7,1.212646167171936e-4
asv_73360,3191C,2,3.4647033347769596e-5
asv_4,3191C,124,0.00214811606756171
asv_241,3191C,4723,0.0818189692507579
asv_70481,3191C,52,9.008228670420096e-4
asv_5011,3191C,57,9.874404504114334e-4
asv_587,3191C,21,3.637938501515808e-4
asv_194853,3191C,3,5.1970550021654394e-5
asv_39192,3191C,4,6.929406669553919e-5
asv_62868,3191C,14,2.4252923343438717e-4
asv_159,3191C,10,1.7323516673884798e-4
asv_341153,3191C,6,1.039411000433088e-4
asv_179441,3191C,15,2.5985275010827197e-4
asv_70651,3191C,33,5.716760502381984e-4
asv_56,3191C,388,0.0067215244694673
asv_3999,3191C,46,7.968817669987007e-4
asv_196,3191C,1446,0.02504980511043741
asv_8383,3191C,68,0.00117799913382416
asv_18403,3191C,91,0.00157644001732351
asv_154275,3191C,60,0.00103941100043308
asv_60,3191C,164,0.0028410567345171
asv_10866,3191C,73,0.00126461671719359
asv_809,3191C,69,0.00119532265049805
asv_153992,3191C,39,6.756171502815072e-4
asv_16291,3191C,1,1.7323516673884798e-5
asv_22169,3191C,9,1.5591165006496318e-4
asv_23,3191C,15,2.5985275010827197e-4
asv_341,3191C,163,0.00282373321784322
asv_20,3191C,119,0.00206149848419229
asv_55631,3191C,14,2.4252923343438717e-4
asv_171,3191C,3066,0.05311390212213079
asv_8902,3191C,4,6.929406669553919e-5
asv_49,3191C,220,0.00381117366825465
asv_180,3191C,22,3.811173668254656e-4
asv_75761,3191C,4,6.929406669553919e-5
asv_155,3191C,170,0.00294499783456041
asv_245,3191C,315,0.00545690775227371
asv_75729,3191C,9,1.5591165006496318e-4
asv_76876,3191C,34,5.889995669120831e-4
asv_13,3191C,16,2.7717626678215677e-4
asv_199025,3191C,52,9.008228670420096e-4
asv_22323,3191C,24,4.157644001732351e-4
asv_21,3191C,578,0.01001299263750541
asv_546680,3191C,70,0.00121264616717193
asv_637153,3191C,36,6.236466002598527e-4
asv_600233,3191C,32,5.543525335643135e-4
asv_115597,3191C,8,1.3858813339107838e-4
asv_153966,3191C,2,3.4647033347769596e-5
asv_340963,3191C,11,1.905586834127328e-4
asv_1864,3191C,14,2.4252923343438717e-4
asv_812,3191C,16,2.7717626678215677e-4
asv_22343,3191C,5,8.661758336942399e-5
asv_120,3191C,36,6.236466002598527e-4
asv_50813,3191C,19,3.2914681680381116e-4
asv_775,3191C,6,1.039411000433088e-4
asv_133,3191C,5,8.661758336942399e-5
asv_55236,3191C,1,1.7323516673884798e-5
asv_175831,3191C,13,2.2520571676050237e-4
asv_11,3191C,10,1.7323516673884798e-4
asv_62735,3191C,2,3.4647033347769596e-5
asv_4464,3191C,12,2.078822000866176e-4
asv_44051,3191C,3,5.1970550021654394e-5
asv_446,3191C,8,1.3858813339107838e-4
asv_78865,3191C,2,3.4647033347769596e-5
asv_1381,3191C,16,2.7717626678215677e-4
asv_96905,3191C,5,8.661758336942399e-5
asv_385,3191C,167,0.00289302728453876
asv_46194,3191C,4,6.929406669553919e-5
asv_112,3191C,236,0.00408834993503681
asv_6085,3191C,4,6.929406669553919e-5
asv_2336,3191C,1101,0.01907319185794716
asv_4645,3191C,3,5.1970550021654394e-5
asv_6006,3191C,12,2.078822000866176e-4
asv_43256,3191C,13,2.2520571676050237e-4
asv_566845,3191C,1,1.7323516673884798e-5
asv_698,3191C,8,1.3858813339107838e-4
asv_654303,3191C,5,8.661758336942399e-5
asv_127633,3191C,13,2.2520571676050237e-4
asv_76588,3191C,4,6.929406669553919e-5
asv_722017,3191C,13,2.2520571676050237e-4
asv_653,3191C,13,2.2520571676050237e-4
asv_794,3191C,9,1.5591165006496318e-4
asv_1490,3191C,1989,0.03445647466435686
asv_722065,3191C,11,1.905586834127328e-4
asv_19736,3191C,8,1.3858813339107838e-4
asv_2,3191C,5140,0.08904287570376787
asv_313,3191C,328,0.00568211346903421
asv_581,3191C,7,1.212646167171936e-4
asv_55,3191C,16,2.7717626678215677e-4
asv_722083,3191C,9,1.5591165006496318e-4
asv_912,3191C,76,0.00131658726721524
asv_1772,3191C,2,3.4647033347769596e-5
asv_689941,3191C,1,1.7323516673884798e-5
asv_1562,3191C,151,0.0026158510177566
asv_337,3191C,10,1.7323516673884798e-4
asv_579644,3191C,6,1.039411000433088e-4
asv_16471,3191C,2,3.4647033347769596e-5
asv_677,3191C,645,0.01117366825465569
asv_719848,3191C,962,0.01666522304027717
asv_320,3191C,674,0.01167605023819835
asv_1,3191D,34,4.912159038372631e-4
asv_9,3191D,8,1.155802126675913e-4
asv_7069,3191D,1051,0.0151843504392048
asv_722184,3191D,7,1.011326860841424e-4
asv_54919,3191D,5,7.223763291724457e-5
asv_63,3191D,5,7.223763291724457e-5
asv_16,3191D,9466,0.13676028663892742
asv_3406,3191D,589,0.00850959315765141
asv_243586,3191D,7,1.011326860841424e-4
asv_35,3191D,12,1.7337031900138697e-4
asv_218,3191D,2,2.8895053166897826e-5
asv_294,3191D,15,2.1671289875173372e-4
asv_4706,3191D,5,7.223763291724457e-5
asv_210,3191D,1316,0.01901294498381877
asv_722462,3191D,1,1.4447526583448913e-5
asv_69,3191D,7,1.011326860841424e-4
asv_633,3191D,23,3.32293111419325e-4
asv_269527,3191D,12,1.7337031900138697e-4
asv_355,3191D,53,7.657189089227924e-4
asv_334,3191D,32,4.623208506703652e-4
asv_2613,3191D,5,7.223763291724457e-5
asv_204,3191D,8,1.155802126675913e-4
asv_39,3191D,2,2.8895053166897826e-5
asv_2765,3191D,7,1.011326860841424e-4
asv_54560,3191D,2,2.8895053166897826e-5
asv_1255,3191D,3,4.334257975034674e-5
asv_101164,3191D,14,2.022653721682848e-4
asv_602703,3191D,2,2.8895053166897826e-5
asv_2328,3191D,37,5.345584835876098e-4
asv_492,3191D,112,0.00161812297734627
asv_722841,3191D,5,7.223763291724457e-5
asv_16129,3191D,2,2.8895053166897826e-5
asv_51,3191D,136,0.00196486361534905
asv_6183,3191D,204,0.00294729542302357
asv_735,3191D,16,2.311604253351826e-4
asv_205,3191D,8,1.155802126675913e-4
asv_8625,3191D,3,4.334257975034674e-5
asv_335556,3191D,2,2.8895053166897826e-5
asv_41826,3191D,53,7.657189089227924e-4
asv_73382,3191D,4,5.779010633379565e-5
asv_2609,3191D,24,3.4674063800277393e-4
asv_723160,3191D,1,1.4447526583448913e-5
asv_723161,3191D,1,1.4447526583448913e-5
asv_723162,3191D,1,1.4447526583448913e-5
asv_723163,3191D,1,1.4447526583448913e-5
asv_43,3191D,62,8.957466481738326e-4
asv_27,3191D,185,0.00267279241793804
asv_50721,3191D,505,0.0072960009246417
asv_824,3191D,8,1.155802126675913e-4
asv_254486,3191D,6,8.668515950069348e-5
asv_100,3191D,5544,0.08009708737864078
asv_2317,3191D,54,7.801664355062413e-4
asv_76556,3191D,13,1.8781784558483588e-4
asv_6,3191D,14,2.022653721682848e-4
asv_139644,3191D,9,1.3002773925104022e-4
asv_160,3191D,7,1.011326860841424e-4
asv_2330,3191D,8,1.155802126675913e-4
asv_1574,3191D,38,5.490060101710588e-4
asv_226,3191D,1318,0.01904184003698567
asv_18734,3191D,13,1.8781784558483588e-4
asv_3794,3191D,26,3.7563569116967177e-4
asv_967,3191D,27,3.9008321775312066e-4
asv_59075,3191D,209,0.00301953305594082
asv_98,3191D,141,0.00203710124826629
asv_3951,3191D,37,5.345584835876098e-4
asv_281097,3191D,92,0.0013291724456773
asv_249,3191D,17,2.4560795191863155e-4
asv_54209,3191D,5,7.223763291724457e-5
asv_3034,3191D,18,2.6005547850208044e-4
asv_16224,3191D,35,5.056634304207119e-4
asv_35579,3191D,1,1.4447526583448913e-5
asv_310,3191D,11,1.5892279241793805e-4
asv_7,3191D,21905,0.3164730698104484
asv_22,3191D,196,0.00283171521035598
asv_76495,3191D,225,0.003250693481276
asv_316,3191D,4,5.779010633379565e-5
asv_73086,3191D,3,4.334257975034674e-5
asv_47,3191D,3890,0.05620087840961627
asv_16359,3191D,60,8.668515950069349e-4
asv_33,3191D,9,1.3002773925104022e-4
asv_1151,3191D,7,1.011326860841424e-4
